season,game_id,period,team,teamCode,shooterName,shotType,xCordAdjusted,yCordAdjusted,shotDistance,shotAngleAdjusted,shotRebound,shotRush,shotOnEmptyNet,homeSkatersOnIce,awaySkatersOnIce,goal
2023,20791,1,AWAY,BOS,Player3,WRIST,41.9,-25.7,53.7,28.6,0,0,0,4,5,0
2022,20512,2,HOME,VGK,Player4,WRIST,78.5,-29.1,30.9,70.1,0,0,0,5,5,0
2022,20555,2,AWAY,EDM,Player5,BACKHAND,81.7,13.0,15.0,60.6,0,0,0,5,5,0
2023,20287,2,HOME,CAR,Player6,WRIST,75.3,-11.3,17.7,39.5,0,0,0,5,5,0
2023,20795,2,AWAY,COL,Player7,WRIST,84.7,-8.8,9.8,63.9,0,0,0,5,5,0
2023,20593,2,AWAY,TBL,Player8,WRIST,74.2,-17.0,22.6,49.0,0,0,0,5,5,0
2023,21022,3,HOME,TBL,Player9,SNAP,81.1,-3.4,8.6,23.5,0,1,0,5,5,1
2022,20083,3,AWAY,PIT,Player10,TIP-IN,83.8,-4.4,6.9,40.3,1,0,0,5,5,0
2022,20710,3,AWAY,CAR,Player11,SLAP,85.2,7.0,8.0,61.6,0,0,0,5,6,0
2022,21033,3,AWAY,PIT,Player12,TIP-IN,82.7,21.8,22.7,73.8,0,0,0,4,5,0
2022,20953,3,AWAY,CAR,Player13,WRIST,73.4,-41.3,44.1,69.3,1,0,0,5,5,0
2022,20922,2,AWAY,COL,Player14,SLAP,54.0,-5.9,35.5,9.5,0,0,0,5,5,0
2022,21293,3,AWAY,PIT,Player15,TIP-IN,84.2,12.0,13.0,68.1,0,0,0,5,5,0
2022,20297,3,AWAY,VGK,Player16,SNAP,83.3,-13.2,14.4,66.6,0,1,0,5,5,0
2023,20705,3,AWAY,TBL,Player17,WRIST,77.1,17.4,21.1,55.5,0,0,0,5,5,0
2022,21255,1,AWAY,PIT,Player18,WRIST,69.4,-18.6,27.0,43.6,0,1,0,5,5,0
2023,20565,1,AWAY,NYR,Player19,SNAP,80.1,76.4,77.0,83.4,0,0,0,5,5,0
2022,20350,2,AWAY,CAR,Player20,WRIST,74.7,-2.4,14.6,9.7,0,0,0,4,5,0
2023,20619,1,AWAY,COL,Player21,SLAP,83.7,6.1,8.1,49.2,0,1,0,5,5,0
2023,20657,2,HOME,VGK,Player22,SNAP,63.1,42.5,49.8,58.6,0,0,0,5,4,0
2023,20099,3,HOME,PIT,Player23,SNAP,84.8,7.3,8.4,60.1,1,0,0,6,4,0
2023,20889,2,HOME,NYR,Player24,SNAP,84.9,4.5,6.1,47.6,0,0,0,5,5,0
2022,20961,1,AWAY,BOS,Player25,BACKHAND,75.2,-6.2,15.1,24.2,0,0,0,5,5,0
2023,20334,2,HOME,MTL,Player26,BACKHAND,38.0,9.3,51.8,10.3,0,1,0,4,5,0
2022,20967,1,HOME,CAR,Player27,WRAP-AROUND,86.5,-9.3,9.6,75.1,0,0,0,4,5,0
2023,20220,3,AWAY,VGK,Player28,WRIST,83.9,6.7,8.5,52.7,0,0,0,5,5,0
2023,20254,3,AWAY,MTL,Player29,WRIST,71.5,-5.5,18.4,17.6,0,0,0,4,5,0
2022,20822,3,AWAY,PIT,Player30,DEFLECTED,82.8,8.5,10.5,54.0,0,0,0,5,3,0
2023,21231,2,AWAY,CAR,Player31,BACKHAND,67.6,16.4,27.0,37.5,0,0,0,5,6,0
2022,20052,1,AWAY,BOS,Player32,SLAP,30.0,-26.5,64.6,24.2,0,0,0,5,5,0
2022,20693,3,HOME,TOR,Player33,WRIST,86.1,-7.2,7.8,68.3,0,0,0,5,5,0
2023,20725,3,AWAY,EDM,Player34,TIP-IN,61.6,16.4,31.9,30.9,1,0,0,5,4,0
2023,20535,1,AWAY,PIT,Player35,SLAP,49.3,24.0,46.4,31.2,0,0,0,5,5,0
2022,20244,3,HOME,NYR,Player36,SLAP,84.3,-5.6,7.3,50.0,0,0,0,5,5,0
2022,20667,3,HOME,NYR,Player37,WRIST,73.9,13.1,20.0,40.9,0,0,0,5,6,0
2022,21012,3,AWAY,NYR,Player38,SNAP,76.9,9.7,15.5,38.6,0,0,0,5,5,0
2023,20578,2,AWAY,EDM,Player39,WRIST,70.4,-18.6,26.3,45.0,1,1,0,5,5,0
2023,20367,3,AWAY,CAR,Player40,WRIST,84.7,6.3,7.6,55.7,0,0,0,5,5,0
2023,20642,1,AWAY,PIT,Player41,WRIST,85.6,6.2,7.1,61.3,0,0,0,5,5,0
2023,20022,2,HOME,EDM,Player42,WRIST,59.9,15.5,32.9,28.0,0,0,0,5,5,0
2023,21289,3,AWAY,CAR,Player43,TIP-IN,85.7,-10.9,11.4,72.9,0,0,0,5,5,0
2023,20016,1,HOME,PIT,Player44,WRIST,62.4,-22.1,34.6,39.7,0,0,0,5,5,0
2022,21203,1,HOME,PIT,Player45,SNAP,71.4,-23.6,29.5,53.3,0,0,0,5,4,0
2023,20083,3,HOME,TOR,Player46,WRIST,79.8,22.5,24.3,67.7,0,0,0,6,5,0
2022,20553,1,HOME,PIT,Player47,SLAP,21.5,21.1,70.7,17.4,0,0,0,4,6,0
2023,21283,1,AWAY,VGK,Player48,WRIST,66.0,-2.7,23.2,6.8,0,0,0,5,5,0
2023,21018,1,AWAY,TOR,Player49,WRIST,80.6,-33.5,34.6,76.0,1,0,0,5,5,0
2022,20953,2,AWAY,CAR,Player50,SLAP,78.8,9.1,13.7,41.7,0,0,0,5,5,0
2023,21183,3,HOME,TOR,Player51,SNAP,35.9,-8.2,53.7,8.7,0,0,0,5,5,0
2022,20747,2,HOME,TBL,Player52,WRIST,83.5,16.4,17.3,71.4,0,0,0,5,5,0
2022,20877,2,AWAY,MTL,Player53,WRIST,88.0,-8.2,8.2,83.0,0,0,0,5,5,0
2022,21282,1,AWAY,BOS,Player54,WRIST,68.9,5.9,20.9,16.5,0,0,0,5,5,0
2023,21294,1,AWAY,TOR,Player55,WRIST,55.8,36.9,49.6,48.0,0,1,0,5,5,0
2023,20943,2,HOME,TBL,Player56,WRIST,66.9,-7.1,23.2,17.7,0,0,0,5,5,0
2023,20719,3,AWAY,CAR,Player57,SLAP,54.5,-15.3,37.8,24.0,0,0,0,5,5,0
2022,21245,1,HOME,NYR,Player58,WRIST,58.7,28.5,41.6,43.2,0,0,0,5,5,0
2023,20274,2,HOME,BOS,Player59,WRIST,86.2,-7.0,7.6,67.9,0,0,0,5,5,0
2023,20142,3,AWAY,MTL,Player60,WRIST,83.0,-5.3,8.0,41.7,0,1,0,5,5,0
2023,20359,2,AWAY,TOR,Player61,WRIST,86.8,-3.0,3.7,54.1,0,0,0,4,5,0
2022,20469,2,AWAY,PIT,Player62,SNAP,78.5,10.6,15.0,45.2,0,0,0,5,4,0
2022,20215,1,HOME,BOS,Player63,SNAP,83.0,12.1,13.5,63.8,1,1,0,3,5,1
2022,20304,3,HOME,VGK,Player64,WRIST,81.6,-3.0,8.0,22.0,0,0,0,6,4,0
2023,21168,3,HOME,VGK,Player65,WRAP-AROUND,82.4,6.0,8.9,42.3,0,0,0,5,5,0
2022,20850,3,HOME,CAR,Player66,WRIST,62.7,41.4,49.0,57.5,0,0,0,5,5,0
2022,20098,2,HOME,CAR,Player67,WRIST,66.8,-14.5,26.5,33.1,0,0,0,5,5,0
2022,20304,1,AWAY,VGK,Player68,SLAP,80.9,12.5,14.9,57.1,0,0,0,6,5,0
2023,20438,1,HOME,VGK,Player69,WRIST,85.2,-8.1,8.9,65.0,0,0,0,5,5,0
2022,21134,2,AWAY,COL,Player70,WRIST,54.9,-27.9,44.1,39.3,0,0,0,5,5,0
2022,21245,3,AWAY,MTL,Player71,WRIST,79.6,11.8,15.1,51.5,0,0,0,5,5,0
2022,21010,2,AWAY,EDM,Player72,WRIST,74.7,6.3,15.6,23.8,0,0,0,5,5,0
2023,21241,2,AWAY,BOS,Player73,SNAP,56.2,16.5,36.7,26.8,0,1,0,5,5,0
2023,20760,2,AWAY,BOS,Player74,WRIST,80.5,8.3,11.9,44.1,0,0,0,4,5,0
2022,20325,1,HOME,COL,Player75,SLAP,81.6,3.1,8.1,22.7,0,0,0,5,5,0
2023,20371,2,AWAY,PIT,Player76,DEFLECTED,74.5,-9.3,17.2,32.6,0,0,0,5,5,0
2022,20307,1,HOME,PIT,Player77,WRIST,54.4,12.5,36.8,19.9,0,0,0,5,5,0
2022,21194,2,AWAY,CAR,Player78,TIP-IN,63.1,0.9,25.9,2.1,0,0,0,3,4,0
2023,20055,1,AWAY,PIT,Player79,WRIST,86.1,-5.5,6.2,61.7,1,1,0,5,5,1
2023,20908,3,AWAY,TBL,Player80,SNAP,71.4,-19.3,26.1,47.6,1,0,0,5,6,0
2023,20186,3,HOME,NYR,Player81,SLAP,57.9,-7.3,31.9,13.3,0,0,0,5,5,0
2022,20214,2,HOME,CAR,Player82,WRIST,84.6,-1.9,4.8,23.3,0,0,0,5,5,0
2022,20232,2,AWAY,TOR,Player83,WRIST,31.6,-26.6,63.3,24.8,0,0,0,5,5,0
2022,20138,3,HOME,PIT,Player84,WRIST,69.2,7.4,21.1,20.4,0,0,0,5,5,0
2023,20441,2,AWAY,VGK,Player85,WRIST,69.8,22.6,29.7,49.7,0,0,0,5,5,0
2022,20908,3,HOME,BOS,Player86,WRIST,61.5,-8.8,28.9,17.7,1,0,0,5,5,0
2022,20081,3,AWAY,TBL,Player87,WRIST,58.6,-10.4,32.1,18.8,0,0,0,5,5,0
2022,21053,3,AWAY,CAR,Player88,SLAP,75.8,15.4,20.3,49.4,0,1,0,5,5,1
2023,21046,3,AWAY,COL,Player89,WRIST,60.1,27.1,39.6,43.1,0,0,0,5,5,0
2023,20149,3,HOME,PIT,Player90,WRIST,69.9,-19.8,27.5,45.9,0,0,0,5,5,0
2023,20031,3,HOME,TOR,Player91,SLAP,69.5,-6.6,20.6,18.8,0,1,0,5,5,0
2023,20373,1,AWAY,MTL,Player92,WRIST,51.2,-51.0,63.5,53.5,0,0,0,4,5,0
2022,20107,2,HOME,BOS,Player93,SNAP,74.8,-18.9,23.6,53.0,0,0,1,4,4,0
2023,20098,3,HOME,EDM,Player94,SNAP,83.7,-30.9,31.4,80.3,1,0,0,5,5,0
2023,20545,3,AWAY,PIT,Player95,WRIST,71.5,-31.8,36.2,61.2,0,0,0,5,5,0
2022,20144,2,AWAY,TBL,Player96,WRIST,39.7,-28.2,56.7,29.8,0,0,0,5,5,0
2022,20669,2,AWAY,TBL,Player97,SLAP,77.1,-13.9,18.4,49.4,0,0,0,4,5,0
2022,20241,3,HOME,COL,Player98,DEFLECTED,69.8,-17.3,25.8,42.0,0,0,1,5,5,0
2023,21077,1,HOME,VGK,Player99,WRIST,49.7,-12.0,41.1,16.9,0,0,0,5,5,0
2022,20071,2,AWAY,MTL,Player100,SNAP,87.5,13.7,13.8,83.6,0,0,0,5,3,0
2023,20164,1,HOME,BOS,Player101,BACKHAND,79.9,-12.0,15.1,53.1,0,0,0,3,6,0
2022,20863,1,HOME,NYR,Player102,WRAP-AROUND,57.8,-22.8,38.7,36.1,0,0,0,5,5,0
2022,20025,1,AWAY,CAR,Player103,WRIST,79.1,-11.6,15.3,49.6,0,0,0,6,5,0
2023,20740,2,AWAY,EDM,Player104,WRIST,53.7,-37.4,51.4,46.7,0,0,0,5,5,0
2023,20602,3,AWAY,EDM,Player105,SLAP,69.7,4.8,19.9,13.9,0,0,0,5,3,0
2023,20984,1,AWAY,COL,Player106,WRIST,83.9,-2.5,5.6,26.4,0,0,0,5,5,0
2023,20161,2,HOME,MTL,Player107,WRIST,86.4,-1.2,2.9,24.7,0,0,0,5,5,0
2023,20840,2,HOME,NYR,Player108,WRIST,84.8,-9.5,10.4,66.1,0,1,0,5,5,0
2023,20120,1,HOME,MTL,Player109,WRIST,65.0,12.9,27.2,28.2,0,0,0,5,5,0
2022,20811,2,HOME,BOS,Player110,DEFLECTED,83.6,10.4,11.7,62.4,0,0,0,5,5,0
2023,20770,1,HOME,BOS,Player111,WRIST,43.1,-33.4,56.8,36.1,0,0,0,5,5,0
2022,20901,2,AWAY,PIT,Player112,WRIST,78.3,-19.9,22.6,61.8,0,0,0,5,5,0
2022,21047,3,HOME,MTL,Player113,WRIST,41.5,21.8,52.3,24.6,0,0,0,5,5,0
2022,20734,1,AWAY,COL,Player114,WRIST,73.9,-6.4,16.4,22.8,1,1,0,5,5,0
2022,21145,3,HOME,COL,Player115,TIP-IN,69.9,-28.6,34.4,56.3,0,0,0,4,5,0
2022,20022,2,AWAY,COL,Player116,TIP-IN,66.6,-13.1,26.0,30.3,0,0,0,5,5,0
2022,20257,2,AWAY,BOS,Player117,WRIST,78.5,-5.5,11.8,27.5,1,0,0,5,5,0
2022,20942,1,AWAY,COL,Player118,SLAP,77.2,21.2,24.3,61.0,0,0,0,5,5,0
2023,20612,1,AWAY,COL,Player119,TIP-IN,58.7,-29.2,42.1,44.0,0,1,0,5,5,0
2023,20513,3,HOME,MTL,Player120,WRIST,77.8,8.1,13.8,35.9,0,1,0,5,5,0
2022,20826,3,AWAY,BOS,Player121,SLAP,70.9,-14.2,23.0,38.1,0,0,0,5,4,0
2022,21205,3,AWAY,BOS,Player122,SLAP,85.3,-7.5,8.4,64.0,0,0,0,5,5,0
2022,20579,3,AWAY,TBL,Player123,WRIST,38.8,-60.4,78.6,50.3,0,1,0,5,5,0
2022,20304,2,HOME,PIT,Player124,SNAP,76.0,-20.8,24.5,57.9,0,0,0,5,5,0
2023,20673,1,AWAY,VGK,Player125,WRAP-AROUND,84.7,8.8,9.8,64.0,0,1,0,5,6,0
2022,21052,2,AWAY,NYR,Player126,WRIST,67.8,-1.2,21.3,3.2,1,0,0,5,5,0
2023,20156,3,HOME,MTL,Player127,SNAP,66.1,-31.9,39.3,54.3,0,0,0,5,4,0
2023,20997,3,HOME,MTL,Player128,WRIST,72.7,-13.7,21.3,39.9,0,0,0,5,5,0
2023,20691,1,HOME,EDM,Player129,WRIST,71.5,5.2,18.2,16.5,0,0,0,5,5,0
2023,20981,1,AWAY,NYR,Player130,WRIST,79.4,2.9,10.0,16.9,0,0,0,5,5,0
2023,21200,1,AWAY,TOR,Player131,WRIST,69.3,23.3,30.5,49.7,0,0,1,5,5,0
2023,20449,3,HOME,MTL,Player132,SNAP,77.1,-18.4,21.9,57.0,0,1,0,5,4,0
2022,20243,2,AWAY,VGK,Player133,BACKHAND,57.4,-9.4,33.0,16.5,0,0,0,6,5,0
2023,20720,3,AWAY,MTL,Player134,WRIST,56.6,3.1,32.6,5.4,0,0,0,5,5,0
2022,20742,2,HOME,EDM,Player135,SLAP,79.3,10.1,14.0,46.2,0,0,0,5,5,0
2023,20523,1,AWAY,PIT,Player136,WRIST,81.8,5.0,8.8,35.0,0,0,0,5,5,0
2022,20962,1,HOME,EDM,Player137,TIP-IN,83.6,-5.9,8.0,47.4,0,0,0,5,5,0
2023,20462,1,AWAY,VGK,Player138,SNAP,54.5,-21.6,40.7,32.1,0,0,0,5,5,0
2023,21074,3,AWAY,VGK,Player139,WRIST,81.7,-23.3,24.4,72.7,0,0,0,5,5,0
2022,20994,3,HOME,NYR,Player140,SLAP,85.5,-4.7,5.9,53.2,0,0,0,5,5,0
2022,20217,3,HOME,PIT,Player141,SLAP,74.8,27.4,30.8,62.6,0,1,0,5,5,0
2022,20364,2,HOME,PIT,Player142,WRIST,81.7,-13.7,15.5,62.0,0,0,0,5,5,0
2023,21206,3,HOME,COL,Player143,WRIST,84.5,12.0,12.8,69.5,0,0,0,5,5,0
2023,20881,2,AWAY,COL,Player144,SLAP,85.5,-13.4,13.9,75.2,0,0,0,5,4,0
2022,20595,1,HOME,MTL,Player145,SLAP,72.2,-8.9,19.0,27.9,0,1,0,4,5,0
2022,21042,3,HOME,MTL,Player146,WRIST,77.5,6.6,13.2,29.7,0,0,0,5,5,0
2023,21181,3,HOME,BOS,Player147,SNAP,82.6,-24.3,25.2,75.3,0,0,0,5,5,0
2022,20202,3,HOME,COL,Player148,SNAP,77.1,-23.8,26.6,63.4,0,0,0,5,5,0
2023,20222,1,HOME,TBL,Player149,WRIST,65.6,-14.5,27.6,31.8,0,0,0,5,5,0
2023,20388,1,HOME,TOR,Player150,WRIST,75.8,3.4,13.6,14.5,0,0,0,5,4,1
2022,20929,3,AWAY,PIT,Player151,WRIST,72.5,-21.1,26.8,52.0,0,1,0,5,5,0
2023,21065,1,AWAY,BOS,Player152,WRIST,84.9,-20.4,20.8,78.6,0,0,0,5,3,0
2023,20382,1,AWAY,PIT,Player153,WRIST,83.4,-21.4,22.2,75.2,0,1,0,5,5,0
2023,20768,1,AWAY,EDM,Player154,SLAP,82.4,-3.4,7.5,27.5,0,0,0,5,5,1
2023,20267,2,AWAY,EDM,Player155,WRIST,83.8,12.3,13.3,67.0,0,1,1,5,5,0
2022,21182,2,HOME,TOR,Player156,WRIST,83.6,7.3,9.1,53.5,0,0,0,5,5,0
2022,20519,1,AWAY,VGK,Player157,WRIST,84.8,-12.0,12.7,70.7,0,0,0,5,5,0
2022,20941,1,AWAY,BOS,Player158,BACKHAND,85.7,6.9,7.6,64.5,0,1,0,4,5,0
2023,20195,2,AWAY,MTL,Player159,WRIST,62.3,-11.8,29.2,23.8,0,0,0,5,6,0
2022,20353,3,HOME,VGK,Player160,BACKHAND,68.4,-38.1,43.3,61.6,0,0,0,5,4,0
2022,20996,2,HOME,BOS,Player161,SLAP,66.8,-9.8,24.3,23.8,0,0,0,5,5,0
2023,21069,1,AWAY,TOR,Player162,SNAP,57.8,-20.4,37.3,33.2,1,0,0,5,5,0
2022,20105,1,AWAY,BOS,Player163,TIP-IN,69.1,-9.4,22.0,25.3,0,0,0,5,4,0
2023,21113,1,AWAY,CAR,Player164,SLAP,79.4,-7.1,11.9,36.4,0,1,0,5,6,0
2023,20342,2,AWAY,COL,Player165,WRAP-AROUND,86.2,7.9,8.3,70.4,0,0,0,5,5,0
2023,20643,1,HOME,TBL,Player166,BACKHAND,75.9,-4.3,13.8,18.0,0,0,0,5,5,0
2023,20846,3,AWAY,MTL,Player167,WRIST,82.6,16.9,18.1,69.2,0,1,0,4,5,0
2022,20463,1,AWAY,BOS,Player168,WRIST,87.8,3.7,3.9,71.7,0,0,0,3,5,0
2023,21008,2,AWAY,EDM,Player169,WRIST,67.2,-23.7,32.2,47.4,0,0,0,5,4,0
2023,20812,3,AWAY,MTL,Player170,SNAP,85.9,7.9,8.5,68.5,0,0,0,5,5,0
2022,21187,3,HOME,CAR,Player171,WRIST,27.4,-6.0,61.9,5.5,0,0,0,5,5,0
2022,21142,2,HOME,EDM,Player172,WRIST,74.7,-6.6,15.8,24.8,0,0,0,5,5,0
2023,20817,1,HOME,MTL,Player173,BACKHAND,85.6,13.0,13.5,75.2,0,0,0,5,5,0
2023,20793,1,HOME,EDM,Player174,WRIST,64.1,64.3,69.0,68.9,0,0,0,5,6,0
2023,20340,3,HOME,EDM,Player175,SLAP,52.9,49.5,61.3,53.9,0,1,0,5,5,0
2023,21030,2,HOME,VGK,Player176,SNAP,77.9,12.1,16.4,47.4,0,0,0,5,5,0
2022,21264,2,HOME,MTL,Player177,WRIST,71.0,-25.9,31.5,55.2,0,0,0,5,6,0
2023,21229,3,HOME,MTL,Player178,WRIST,74.2,-11.0,18.4,36.5,0,0,0,5,5,0
2022,20722,3,HOME,CAR,Player179,WRAP-AROUND,79.9,-20.0,22.0,65.6,0,0,0,5,6,0
2022,20179,1,HOME,TBL,Player180,TIP-IN,73.5,-7.8,17.4,26.6,0,0,0,6,5,0
2022,20832,3,AWAY,TOR,Player181,WRIST,69.9,-25.7,32.0,53.3,0,0,0,6,5,0
2022,20277,1,HOME,MTL,Player182,SLAP,68.8,-8.3,21.8,22.3,0,0,0,5,5,0
2023,20186,2,AWAY,NYR,Player183,SNAP,73.1,-12.4,20.2,38.0,0,1,0,5,4,0
2023,20837,2,HOME,MTL,Player184,WRIST,80.6,4.2,9.4,26.6,0,0,0,5,5,0
2023,20362,2,AWAY,EDM,Player185,WRIST,79.9,4.9,10.4,28.2,0,0,0,5,5,0
2023,20971,3,AWAY,BOS,Player186,WRIST,82.2,4.0,7.9,30.3,0,0,0,4,5,0
2022,20277,3,HOME,VGK,Player187,SNAP,71.2,-3.8,18.3,12.1,0,0,0,5,5,0
2022,20674,2,AWAY,VGK,Player188,WRIST,75.3,15.2,20.4,48.0,0,0,0,5,5,0
2023,20724,1,HOME,NYR,Player189,SLAP,44.8,21.5,49.1,26.0,0,0,0,5,5,0
2023,20516,3,HOME,BOS,Player190,SLAP,82.4,-18.0,19.1,69.8,0,0,0,5,4,0
2023,20374,1,AWAY,TBL,Player191,TIP-IN,79.4,8.5,12.8,41.3,0,0,0,5,5,0
2023,20082,1,AWAY,TOR,Player192,WRIST,71.7,1.5,17.4,5.1,0,0,0,5,5,0
2022,21157,2,AWAY,MTL,Player193,WRIST,67.9,20.5,29.4,44.2,0,0,0,4,5,0
2023,20576,3,AWAY,TOR,Player194,BACKHAND,66.1,18.8,29.6,39.5,0,0,0,5,5,0
2022,20388,1,AWAY,PIT,Player195,TIP-IN,69.8,12.6,23.0,33.4,0,0,0,5,5,0
2022,20167,1,AWAY,PIT,Player196,WRIST,56.2,47.0,57.3,55.1,0,1,0,5,5,0
2022,20986,3,HOME,PIT,Player197,SLAP,73.0,27.2,31.6,59.5,0,0,0,5,5,0
2022,20363,1,HOME,COL,Player198,WRIST,73.0,-14.3,21.4,41.7,0,0,0,4,5,0
2023,20457,3,HOME,TBL,Player199,WRIST,77.7,2.1,11.5,10.4,0,0,0,6,5,0
2022,21255,2,AWAY,EDM,Player200,SLAP,57.5,-66.2,73.3,64.5,0,0,0,4,5,0
2022,20413,1,AWAY,COL,Player201,WRIST,66.7,30.6,37.9,53.8,0,1,0,5,5,0
2022,20280,1,HOME,PIT,Player202,WRIST,78.7,15.3,18.5,56.0,0,0,0,5,5,0
2023,20641,3,HOME,VGK,Player203,DEFLECTED,86.5,-22.3,22.5,83.6,0,0,0,5,5,0
2022,20562,3,HOME,TBL,Player204,TIP-IN,85.6,-11.6,12.1,73.5,0,0,0,5,5,0
2022,20673,1,HOME,PIT,Player205,SNAP,61.3,6.2,28.4,12.5,0,0,0,5,4,0
2023,20658,2,HOME,TOR,Player206,SNAP,63.2,-18.0,31.5,35.0,1,0,0,5,4,0
2023,20044,3,HOME,COL,Player207,WRIST,39.6,-34.1,60.0,34.7,0,0,0,5,4,0
2022,20387,2,AWAY,PIT,Player208,WRIST,73.3,4.4,16.3,15.7,0,0,0,5,4,0
2022,20204,1,HOME,VGK,Player209,WRIST,81.8,-13.9,15.7,62.6,0,0,0,5,5,0
2022,20543,2,HOME,COL,Player210,TIP-IN,87.4,-5.1,5.3,72.5,0,1,0,5,5,0
2022,21214,1,HOME,NYR,Player211,WRAP-AROUND,62.9,-17.7,31.5,34.1,0,1,0,5,5,0
2022,20220,1,HOME,PIT,Player212,WRIST,76.3,26.1,29.0,64.1,0,0,0,5,5,0
2023,20129,1,HOME,TBL,Player213,BACKHAND,71.9,-2.8,17.3,9.4,0,0,0,5,3,0
2023,20937,1,HOME,CAR,Player214,WRIST,88.4,-18.7,18.7,88.1,1,0,0,4,5,1
2022,20923,2,HOME,MTL,Player215,WRIST,72.9,-8.4,18.2,27.7,0,0,0,5,5,0
2022,20645,1,AWAY,TBL,Player216,WRIST,68.0,-20.4,29.3,44.1,0,0,0,5,5,0
2022,20233,2,AWAY,MTL,Player217,WRIST,77.2,-18.7,22.1,57.7,0,0,0,5,5,0
2022,20351,2,AWAY,TBL,Player218,DEFLECTED,81.8,-30.7,31.5,76.8,0,0,0,5,5,0
2023,20576,1,AWAY,CAR,Player219,WRIST,86.8,7.0,7.3,72.5,0,0,0,4,5,0
2023,20512,2,HOME,VGK,Player220,TIP-IN,67.9,12.9,24.7,31.5,0,0,0,5,5,0
2022,20985,3,AWAY,TOR,Player221,WRIST,73.4,13.1,20.4,40.1,0,0,0,5,5,0
2023,21098,1,AWAY,TOR,Player222,WRIST,84.6,26.7,27.0,80.6,0,0,0,5,5,0
2023,20121,2,HOME,PIT,Player223,BACKHAND,71.1,34.6,38.9,62.6,0,0,0,4,6,0
2023,20480,3,AWAY,EDM,Player224,WRIST,76.6,-8.7,15.2,35.0,0,0,0,5,4,0
2022,21100,2,AWAY,MTL,Player225,WRIST,73.2,19.8,25.3,51.5,0,0,0,4,5,0
2022,20272,1,HOME,PIT,Player226,SLAP,75.5,7.5,15.5,29.2,0,0,0,5,5,0
2022,20105,3,HOME,TBL,Player227,WRIST,64.1,22.1,33.2,41.6,0,0,0,5,4,0
2022,20829,3,HOME,BOS,Player228,WRIST,71.5,13.0,21.9,36.6,0,0,0,5,5,0
2023,20549,3,HOME,CAR,Player229,WRIST,80.5,13.0,15.5,56.9,0,0,0,5,5,0
2023,20803,1,HOME,COL,Player230,SLAP,87.2,6.8,7.0,75.4,0,0,0,6,5,0
2022,20493,2,AWAY,PIT,Player231,WRIST,76.7,-19.2,22.8,57.5,0,0,0,5,6,0
2023,20105,2,HOME,COL,Player232,SNAP,76.3,-15.4,20.0,50.6,0,0,0,5,5,0
2022,21102,3,HOME,EDM,Player233,SNAP,78.4,-8.2,13.4,37.9,0,0,0,5,5,1
2022,20181,2,AWAY,MTL,Player234,BACKHAND,65.0,14.1,27.8,30.4,0,0,1,5,5,0
2023,20682,1,HOME,NYR,Player235,WRIST,73.6,25.9,30.1,59.3,0,0,0,5,5,0
2023,20354,1,HOME,PIT,Player236,WRIST,86.6,8.0,8.4,73.3,0,0,0,5,5,0
2023,21162,1,AWAY,PIT,Player237,WRIST,78.8,7.7,12.8,37.2,0,0,0,4,5,0
2023,20390,3,AWAY,CAR,Player238,WRIST,66.2,-21.5,31.4,43.3,0,0,0,5,5,0
2023,20646,2,HOME,TOR,Player239,WRIST,60.3,26.9,39.3,43.2,0,0,0,5,5,0
2022,20807,1,HOME,EDM,Player240,SLAP,82.1,14.0,15.6,63.9,0,0,0,5,5,0
2023,20855,3,HOME,TOR,Player241,WRAP-AROUND,75.3,20.0,24.3,55.5,0,0,0,5,5,0
2023,20486,3,HOME,VGK,Player242,SNAP,65.3,-11.0,26.1,24.9,0,0,0,5,5,0
2023,21183,3,AWAY,COL,Player243,BACKHAND,58.7,13.0,33.0,23.3,0,0,0,5,5,0
2022,20774,2,AWAY,EDM,Player244,SNAP,83.2,12.8,14.0,65.4,0,0,0,4,5,0
2022,20251,2,AWAY,NYR,Player245,WRIST,41.4,53.5,71.6,48.3,0,0,0,5,5,0
2023,20378,2,AWAY,VGK,Player246,WRIST,48.1,-13.5,43.1,18.2,0,0,0,5,5,0
2023,20822,1,AWAY,TBL,Player247,WRIST,71.7,-41.9,45.3,67.6,0,0,0,5,5,0
2023,20430,1,AWAY,TBL,Player248,WRIST,51.5,-21.4,43.2,29.7,0,0,0,5,5,0
2022,20979,1,HOME,PIT,Player249,WRIST,78.1,-5.6,12.2,27.4,1,0,0,5,5,0
2023,20161,1,AWAY,PIT,Player0,SNAP,85.1,2.4,4.6,30.9,0,0,0,5,4,0
2023,21157,3,HOME,TBL,Player1,WRIST,87.0,-8.0,8.3,76.3,0,0,0,5,5,0
2023,20504,1,HOME,TOR,Player2,WRIST,88.0,22.9,23.0,87.5,0,0,0,5,4,0
2022,20134,1,AWAY,TOR,Player3,SLAP,71.2,24.2,30.0,53.6,0,0,0,5,5,0
2022,20605,2,HOME,CAR,Player4,BACKHAND,58.8,11.8,32.5,21.3,0,0,0,5,5,0
2023,20144,3,HOME,BOS,Player5,SNAP,73.0,2.1,16.2,7.6,0,0,0,5,5,0
2023,20331,2,AWAY,COL,Player6,SNAP,86.1,2.8,4.1,44.5,0,1,0,5,5,0
2022,20120,2,HOME,COL,Player7,WRIST,74.1,15.0,21.1,45.1,0,0,0,4,5,0
